Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-10-28,Albury,10.6,24.6,0,NA,NA,ENE,30,ESE,SSE,9,17,65,50,1017.8,1012.1,NA,NA,16,21.6,No,No
2013-10-29,Albury,9.4,22.6,0,NA,NA,SSE,46,SE,SSE,24,17,54,48,1009.6,1011.3,NA,8,17.9,19.9,No,No
2013-10-30,Albury,6,23.5,0,NA,NA,W,31,SSE,NW,9,11,61,34,1020.4,1017.9,NA,NA,13.6,22,No,No
2013-10-31,Albury,6.3,25.2,0,NA,NA,W,28,ESE,W,4,19,70,28,1021,1018.8,NA,NA,14.9,24.3,No,No
2013-11-01,Albury,7.6,27.9,0,NA,NA,N,30,SE,NE,7,9,69,24,1022.2,1018.1,NA,NA,15.8,27.3,No,No
2013-11-02,Albury,8.6,27.9,0,NA,NA,W,26,ESE,SSE,6,11,65,45,1017.8,1015,NA,5,16.8,23.9,No,No
2013-11-03,Albury,10.1,21.1,0,NA,NA,WSW,67,WNW,WSW,30,35,67,34,1013.1,1016,NA,1,16.1,19.5,No,No
2013-11-04,Albury,3.1,20.3,0,NA,NA,W,30,SSE,SE,13,15,46,33,1026,1024.6,NA,NA,11.9,19,No,No
2013-11-05,Albury,6.3,25.6,0,NA,NA,SE,33,S,SW,7,9,58,18,1027.9,1023.3,NA,NA,13.5,23.4,No,No
2013-11-06,Albury,6.9,29.6,0,NA,NA,NNW,31,SSE,NW,7,13,58,13,1021.7,1016.1,NA,NA,16.8,28.7,No,No
2013-11-07,Albury,8.9,34.3,0,NA,NA,SSE,22,SSE,WNW,4,4,48,22,1014.9,1009.4,NA,2,18.8,33.2,No,No
2013-11-08,Albury,17.7,30.9,0,NA,NA,W,48,ESE,N,2,30,62,23,1006.4,1002.9,NA,NA,22.3,30,No,No
2013-11-09,Albury,9.3,21.9,0,NA,NA,WSW,43,WSW,WNW,22,26,62,35,1012,1011.9,NA,2,14.9,19.6,No,No
2013-11-10,Albury,10.5,21.3,0,NA,NA,ESE,43,SSE,SE,20,24,52,50,1018,1015.8,8,1,14,19.4,No,Yes
2013-11-11,Albury,10.6,17.1,5.8,NA,NA,SE,46,SE,SSE,17,26,57,61,1020.7,1019,8,8,14.1,15.9,Yes,Yes
2013-11-12,Albury,12.1,18.6,4.4,NA,NA,W,46,SSE,W,11,26,75,65,1015,1011.4,8,8,14.3,17.1,Yes,No
2013-11-13,Albury,10.1,17.2,0.4,NA,NA,NNW,31,WNW,WNW,13,22,86,55,1015.7,1015.1,8,8,11,15.3,No,No
2013-11-14,Albury,8.2,21.5,0,NA,NA,SW,35,W,WNW,9,15,69,48,1016.4,1014.9,5,7,14.4,19.7,No,No
2013-11-15,Albury,5.1,25.1,0,NA,NA,WSW,35,SSW,SW,7,11,69,34,1016.5,1013.8,NA,4,13.4,23.4,No,No
2013-11-16,Albury,12.4,26,0,NA,NA,NE,54,SSE,SE,20,11,55,32,1016,1012.7,2,NA,17.4,24.3,No,No
2013-11-17,Albury,9.1,27.2,0,NA,NA,ESE,24,ESE,SSE,9,13,61,35,1017.6,1013.9,NA,1,16.7,23.6,No,No
2013-11-18,Albury,9.5,28.4,0,NA,NA,NW,31,ESE,WSW,4,15,58,33,1016.2,1011.8,NA,NA,19,27.1,No,No
2013-11-19,Albury,10.2,31.1,0,NA,NA,W,22,E,E,6,7,55,24,1013.4,1008.5,NA,NA,19.8,30.2,No,No
2013-11-20,Albury,11.3,33.7,0,NA,NA,NW,59,SE,N,7,13,57,14,1009.9,1005.9,NA,NA,21.2,33.2,No,No
2013-11-21,Albury,16.8,27.2,0,NA,NA,WSW,31,NNE,NW,2,11,63,50,1010.3,1007.7,6,1,19.5,25,No,No
2013-11-22,Albury,10.6,27.1,0,NA,NA,W,46,WSW,WNW,7,22,54,21,1007.6,1005.4,NA,NA,19.5,26,No,No
2013-11-23,Albury,8.1,23.7,0,NA,NA,W,33,W,NW,7,17,54,36,1006.9,1004.2,NA,7,17.6,22.4,No,No
2013-11-24,Albury,8.6,26.1,0,NA,NA,SE,50,WSW,SW,9,19,58,29,1008.1,1005.7,NA,2,16.5,24.5,No,No
2013-11-25,Albury,11.5,26.7,0,NA,NA,ESE,48,SSE,SE,24,24,50,30,1010.7,1009.3,NA,NA,19.4,25.2,No,No
2013-11-26,Albury,8.2,29.7,0,NA,NA,WSW,33,ESE,W,4,17,49,25,1016.7,1012.8,NA,NA,16.7,28.1,No,No
2013-11-27,Albury,10.5,32.6,0,NA,NA,W,31,S,S,9,15,58,22,1016.5,1012.6,NA,NA,19.8,30.5,No,No
2013-11-28,Albury,14.2,35.4,0,NA,NA,NNW,76,SSE,WNW,7,33,56,13,1008.3,1002.8,NA,1,23.1,31.9,No,No
2013-11-29,Albury,13.1,25.6,0,NA,NA,WNW,33,SSE,SSW,17,17,37,27,1008.6,1008.6,NA,2,19.1,25,No,No
2013-11-30,Albury,9,27.5,0,NA,NA,WNW,26,SSE,E,17,7,41,16,1018.9,1017.1,NA,NA,16.2,24.9,No,No
2013-12-01,Albury,9.9,30.4,0,NA,NA,E,33,ENE,WNW,20,13,46,23,1022.9,1019.8,NA,NA,20.6,29.1,No,No
2013-12-02,Albury,15.6,34.4,0,NA,NA,NE,28,NE,NE,13,11,38,19,1020.4,1015.2,NA,NA,24.7,33,No,No
2013-12-03,Albury,15.1,37.1,0,NA,NA,W,44,SSE,NW,9,30,47,15,1013.9,1009.3,NA,NA,25.8,34.8,No,No
2013-12-04,Albury,21.5,23.7,0,NA,NA,NW,54,S,S,9,7,62,93,1004,1002.3,1,8,22.9,18.3,No,Yes
2013-12-05,Albury,10.1,17.5,29.4,NA,NA,WSW,56,WNW,W,20,28,90,60,1000.8,1001.3,8,6,10.1,14.6,Yes,Yes
2013-12-06,Albury,5.8,20.4,3.2,NA,NA,WNW,43,WSW,WSW,11,22,62,32,1015.4,1015.9,NA,2,11.8,19.4,Yes,No
2013-12-07,Albury,7.7,26.1,0,NA,NA,ENE,44,SE,WNW,7,13,63,28,1020.9,1018.3,NA,NA,15.5,24.8,No,No
2013-12-08,Albury,10.2,32.1,0,NA,NA,N,31,SE,NW,9,13,55,20,1016.7,1011.3,NA,NA,18.4,30.4,No,No
2013-12-09,Albury,18.1,30.4,0,NA,NA,WSW,50,E,W,6,22,56,31,1006.2,1001.4,NA,1,22.1,29.2,No,No
2013-12-10,Albury,12.1,22.4,0,NA,NA,W,44,WNW,W,19,30,60,35,1008.7,1008.1,5,5,15,20,No,No
2013-12-11,Albury,10.9,24.5,0,NA,NA,W,43,W,W,20,19,43,33,1010,1008.8,1,5,17.5,22,No,No
2013-12-12,Albury,9.9,27.6,0,NA,NA,W,35,SSE,W,2,24,55,22,1012.6,1009.8,NA,NA,17.7,26.4,No,No
2013-12-13,Albury,11.2,30.2,0,NA,NA,W,37,SE,WNW,6,22,47,29,1012.9,1010.5,NA,NA,19.6,28.9,No,No
2013-12-14,Albury,14.4,29.5,0,NA,NA,NW,33,WSW,WSW,6,19,56,19,1014.9,1013.2,NA,NA,21.3,28.4,No,No
2013-12-15,Albury,12.8,31.1,0,NA,NA,SW,41,SSE,NW,13,11,48,31,1018,1014.7,NA,NA,20.1,28.5,No,No
2013-12-16,Albury,15.8,32.9,0,NA,NA,SSW,43,SE,NNE,7,7,51,28,1018.1,1015.1,NA,NA,23.2,31.5,No,No
2013-12-17,Albury,16.9,34,0,NA,NA,N,30,E,ESE,7,9,54,29,1019.5,1016.3,NA,4,24.7,31.8,No,No
2013-12-18,Albury,18.8,37.6,0,NA,NA,ENE,28,SE,ESE,15,13,41,17,1020.2,1016.2,NA,NA,27,36.4,No,No
2013-12-19,Albury,19.2,39.7,0,NA,NA,NNW,37,N,NNW,20,11,34,17,1018.3,1013.5,NA,NA,29.9,39.2,No,No
2013-12-20,Albury,22.2,40.7,0.2,NA,NA,SW,46,SSE,NW,7,17,45,14,1015.1,1009.9,NA,NA,28.6,39.2,No,No
2013-12-21,Albury,23.7,40.5,0,NA,NA,WNW,54,SSE,NW,19,33,40,12,1012,1008,NA,NA,26.9,38.8,No,No
2013-12-22,Albury,25.2,36.4,0,NA,NA,SW,39,ENE,WSW,15,22,36,22,1007.7,1006.6,NA,NA,29.4,35,No,Yes
2013-12-23,Albury,18.3,23.9,5.2,NA,NA,NW,37,WNW,NW,20,19,93,68,1010.7,1011,8,3,18.3,20.8,Yes,Yes
2013-12-24,Albury,11.6,29.1,13,NA,NA,SSE,20,E,SW,6,9,75,24,1017.8,1015.2,NA,NA,17.6,26.6,Yes,No
2013-12-25,Albury,15.7,29.1,0,NA,NA,NNE,28,E,N,2,9,64,44,1016,1013.3,NA,NA,20.3,26.3,No,No
2013-12-26,Albury,14.9,30.8,0,NA,NA,SW,52,ESE,NNE,7,11,61,28,1013.4,1008.7,NA,1,22.4,29.8,No,Yes
2013-12-27,Albury,14,32.5,1.4,NA,NA,SSE,24,SSE,SE,7,7,57,25,1011.1,1007.7,NA,NA,20.8,30.8,Yes,No
2013-12-28,Albury,14.4,37.1,0,NA,NA,W,39,SE,NW,6,15,57,18,1008.3,1003.7,NA,NA,23.2,34.7,No,No
2013-12-29,Albury,16.1,30.9,0,NA,NA,WNW,35,SE,S,15,13,27,14,1011.8,1010.6,NA,NA,19.9,27.9,No,No
2013-12-30,Albury,11.7,30.9,0,NA,NA,WNW,41,NNE,WNW,11,9,50,18,1014,1010.4,NA,NA,20.3,29.3,No,No
2013-12-31,Albury,10.4,31.4,0,NA,NA,WSW,43,SSE,WSW,7,22,43,14,1013.3,1011.5,NA,NA,19.7,30.5,No,No
2014-01-01,Albury,12,27.4,0,NA,NA,WNW,43,SSE,ENE,11,20,56,38,1011.1,1008.6,NA,1,20.3,25.9,No,No
2014-01-02,Albury,16.7,27.7,0,NA,NA,W,31,WNW,WNW,6,20,61,22,1006.1,1005.8,1,1,22.3,26.4,No,No
2014-01-03,Albury,18.9,30.6,0.2,NA,NA,WSW,44,ENE,W,6,15,40,32,1003.1,999.1,8,8,22.3,27.5,No,No
2014-01-04,Albury,13.1,25.6,0,NA,NA,W,46,WSW,W,24,19,46,28,1006.8,1005.7,NA,4,16.8,24.2,No,No
2014-01-05,Albury,8.4,29.4,0,NA,NA,WNW,65,SE,NW,6,30,50,24,1009.4,1004.5,NA,1,18.7,28.9,No,No
2014-01-06,Albury,12.1,23.7,0,NA,NA,WSW,56,WSW,SW,28,24,42,27,1013.2,1013.4,NA,NA,16,23,No,No
2014-01-07,Albury,9.8,27.5,0,NA,NA,SSE,41,S,SSE,17,13,43,23,1019.5,1016.4,NA,NA,16.7,25.2,No,No
2014-01-08,Albury,14.2,30.4,0,NA,NA,SE,33,SSE,SE,20,11,42,26,1021,1017.1,NA,NA,18.9,28.3,No,No
2014-01-09,Albury,16.9,29,0,NA,NA,NE,31,NE,NE,17,15,48,38,1020.8,1019.1,8,1,21.1,26.8,No,Yes
2014-01-10,Albury,14.4,33.6,1.4,NA,NA,NNE,28,NA,ESE,0,13,54,27,1020.5,1016.6,NA,NA,22.3,31.5,Yes,No
2014-01-11,Albury,16.5,36.5,0,NA,NA,WSW,30,E,W,7,13,55,26,1018.6,1014.9,NA,NA,24.7,34.4,No,No
2014-01-12,Albury,18.8,38.9,0,NA,NA,SSE,30,SSE,W,15,7,37,13,1016.4,1013.1,NA,NA,27,37.5,No,No
2014-01-13,Albury,17.1,39,0,NA,NA,ESE,46,NE,NNE,11,7,46,17,1017.6,1013.8,NA,NA,26.4,36.9,No,No
2014-01-14,Albury,18.6,41.2,0,NA,NA,NNW,33,SE,NNE,7,9,44,19,1018.3,1014.5,NA,NA,26.9,39,No,No
2014-01-15,Albury,21,41.8,0,NA,NA,SSE,28,SSE,SSW,7,11,47,15,1019.4,1015.1,NA,NA,28.7,40.6,No,No
2014-01-16,Albury,23,43.6,0,NA,NA,N,35,E,SSW,9,13,34,12,1016.6,1012.2,NA,NA,31.8,41.7,No,No
2014-01-17,Albury,21.7,42.6,0,NA,NA,NE,33,SSE,NE,11,19,37,11,1012.7,1007.9,NA,NA,29.6,41.5,No,No
2014-01-18,Albury,22,41.2,0,NA,NA,WSW,39,ESE,W,11,30,27,15,1008.9,1006.2,NA,NA,32.1,38.9,No,No
2014-01-19,Albury,21.3,37.9,0,NA,NA,NW,37,S,W,6,19,50,21,1008.1,1003.9,1,NA,26.5,36.4,No,No
2014-01-20,Albury,19,34.2,0,NA,NA,SSE,52,SSE,SE,9,11,55,25,1007.4,1004.5,NA,NA,24.5,31.6,No,No
2014-01-21,Albury,17.9,33.2,0,NA,NA,SW,41,NE,WSW,7,19,54,26,1008.6,1006.3,NA,NA,23.4,30.1,No,No
2014-01-22,Albury,15.8,33.3,0,NA,NA,ESE,39,SSE,SSE,20,19,43,20,1016.7,1014.7,NA,NA,21.4,31,No,No
2014-01-23,Albury,16.2,34.5,0,NA,NA,NNE,31,NE,S,17,11,45,23,1020,1014.8,NA,NA,22.4,32.1,No,Yes
2014-01-24,Albury,20.1,23.4,2.8,NA,NA,NE,41,NW,NW,20,15,84,86,1010.8,1006.7,8,8,20.5,20.7,Yes,Yes
2014-01-25,Albury,13.3,25.9,31,NA,NA,ESE,35,S,SE,11,19,52,33,1014.3,1014.4,NA,NA,17.8,24.3,Yes,No
2014-01-26,Albury,12.4,29.4,0,NA,NA,SSE,28,SSE,SE,11,9,53,24,1021.8,1019.5,NA,NA,18.1,26.4,No,No
2014-01-27,Albury,14.8,32.7,0,NA,NA,NNE,28,ENE,WNW,9,9,52,27,1021.4,1018.1,NA,NA,22.4,30.7,No,No
2014-01-28,Albury,16.4,36.6,0,NA,NA,N,31,S,NE,7,11,63,22,1018.4,1013.4,NA,NA,22.7,34.5,No,No
2014-01-29,Albury,18.8,40.6,0,NA,NA,NNW,39,E,NNW,7,13,51,18,1015.2,1011.1,NA,NA,26.7,39.3,No,No
2014-01-30,Albury,20.6,39.7,0,NA,NA,N,35,SE,NE,9,15,49,17,1015.3,1012,NA,NA,26.6,37.2,No,No
2014-01-31,Albury,21.8,41.7,0,NA,NA,W,44,SSE,W,9,13,50,16,1011.8,1008.3,NA,NA,28.6,40.8,No,No
2014-02-01,Albury,23.2,41.6,0,NA,NA,W,39,SSE,NW,7,11,51,15,1010.9,1007.4,NA,NA,28,40.2,No,No
2014-02-02,Albury,20.7,41.1,0,NA,NA,NNE,28,SSE,S,7,15,43,14,1010.1,1006.7,NA,NA,27.5,39.7,No,No
2014-02-03,Albury,20.5,40.5,0,NA,NA,W,57,NE,N,15,13,34,17,1010.1,1006.7,NA,NA,30.8,38.2,No,Yes
2014-02-04,Albury,21,31.9,1.2,NA,NA,SE,48,SSE,SSE,28,24,25,24,1014.3,1014.1,NA,NA,22.3,30.3,Yes,No
2014-02-05,Albury,16.7,30.9,0,NA,NA,NNE,33,SSE,S,11,11,45,26,1020.9,1017.2,NA,NA,19.9,28.7,No,No
2014-02-06,Albury,16.6,33.7,0,NA,NA,NE,31,NNE,S,19,9,46,27,1018.4,1013,NA,NA,20.1,30.5,No,No
2014-02-07,Albury,16.7,36.8,0,NA,NA,SSW,37,SE,NE,7,9,57,18,1014.5,1011.4,NA,NA,23.1,34.9,No,No
2014-02-08,Albury,18.4,40.1,0,NA,NA,N,33,E,NW,7,17,49,13,1014.9,1011.4,NA,NA,25.3,38.3,No,No
2014-02-09,Albury,18.8,42,0,NA,NA,NNW,63,ESE,N,7,24,31,10,1014.7,1010.4,NA,NA,29.4,40.8,No,No
2014-02-10,Albury,18.6,36.8,0,NA,NA,W,28,SSE,WSW,15,15,46,19,1015.2,1012.3,NA,NA,23.5,35.1,No,No
2014-02-11,Albury,13.9,36.9,0,NA,NA,SW,30,SE,W,9,19,56,17,1014.5,1010.6,NA,NA,20.2,35,No,No
2014-02-12,Albury,17,36.2,0,NA,NA,SE,19,SSE,SSE,6,11,54,24,1013.8,1011.4,NA,NA,22.2,34.4,No,No
2014-02-13,Albury,21.8,31.2,0,NA,NA,S,22,NW,SSE,11,13,57,39,1012.1,1009.1,NA,NA,24.9,29.9,No,No
2014-02-14,Albury,21.3,30.6,0,NA,NA,WSW,28,SE,WSW,9,13,62,33,1006.1,1003.5,NA,NA,24,30.1,No,Yes
2014-02-15,Albury,19.2,23.1,21.8,NA,NA,E,20,ENE,E,13,13,99,98,998.9,994.8,8,8,20.1,22,Yes,Yes
2014-02-16,Albury,20,31.4,7,NA,NA,W,43,W,WSW,11,26,76,34,1001.4,1001.2,NA,NA,22.5,30,Yes,No
2014-02-17,Albury,13,29.9,0,NA,NA,SE,31,SSE,S,9,7,61,33,1013,1010.4,NA,NA,18.6,27.6,No,No
2014-02-18,Albury,15.3,33.4,0,NA,NA,N,35,SE,NNE,6,17,72,32,1010.2,1005.8,4,2,19.4,30.6,No,No
2014-02-19,Albury,18.1,32.3,0,NA,NA,WNW,83,E,W,6,30,63,31,1000.7,996.2,2,NA,23.5,30.1,No,Yes
2014-02-20,Albury,11.6,22.8,1.6,NA,NA,W,46,WNW,W,13,24,80,30,1010.1,1011.4,8,1,13.6,21.4,Yes,No
2014-02-21,Albury,8.4,26.8,0,NA,NA,WNW,35,W,WSW,15,7,59,33,1018.7,1016.5,NA,NA,14.3,24.7,No,No
2014-02-22,Albury,10.6,29.8,0,NA,NA,SW,24,S,W,7,15,68,32,1020.2,1017.8,NA,NA,17.5,28,No,No
2014-02-23,Albury,13.1,31.4,0,NA,NA,S,20,ESE,SW,6,9,53,32,1021.4,1018.1,NA,NA,19.1,29.9,No,No
2014-02-24,Albury,14.5,33,0,NA,NA,S,24,NA,SSE,0,11,61,27,1019.6,1015.9,NA,NA,19.9,30.8,No,No
2014-02-25,Albury,14.8,34.6,0,NA,NA,WNW,54,SSE,N,2,20,63,23,1014.3,1008.9,NA,6,20.6,32.1,No,No
2014-02-26,Albury,17.5,31.4,0,NA,NA,WSW,41,NA,NNW,0,19,74,45,1009.5,1008.1,NA,8,20.2,30.1,No,No
2014-02-27,Albury,10.8,30.6,0,NA,NA,SW,33,SSE,SSE,4,13,66,25,1016.7,1014.9,NA,NA,17.5,29.5,No,No
2014-02-28,Albury,16.4,27.7,0,NA,NA,NNE,31,SSE,NNE,15,17,58,47,1020.2,1019.2,2,8,19.6,26.3,No,Yes
2014-03-01,Albury,17,27.2,8.8,NA,NA,NE,50,NA,WNW,0,7,94,54,1020.9,1018,8,6,18.5,25,Yes,No
2014-03-02,Albury,15.8,30,0,NA,NA,NE,20,S,S,11,9,83,36,1020.5,1018.4,1,NA,19,27.9,No,No
2014-03-03,Albury,15.9,32.3,0,NA,NA,SE,19,SSE,SE,6,9,68,33,1024,1021.1,NA,NA,19.8,29.7,No,No
2014-03-04,Albury,15.9,32.2,0,NA,NA,SSE,41,SE,E,6,4,63,34,1024.5,1019.9,NA,1,21.2,30.4,No,No
2014-03-05,Albury,19.7,31.5,0.2,NA,NA,N,28,NE,ENE,13,7,76,44,1017.2,1013.9,1,7,22.1,29.6,No,No
2014-03-06,Albury,16.1,32.6,0.2,NA,NA,WNW,41,ENE,NNW,2,19,76,35,1017,1014.4,6,3,21.6,32.6,No,No
2014-03-07,Albury,10.2,29.1,0,NA,NA,SSW,30,NA,WNW,0,17,60,22,1020.1,1018.4,NA,NA,16.5,28,No,No
2014-03-08,Albury,13.3,32.5,0,NA,NA,NE,61,NA,NNW,0,15,59,25,1020.8,1017.4,NA,1,20.5,31.7,No,No
2014-03-09,Albury,14,31.5,0,NA,NA,ENE,24,SE,NNE,7,13,62,33,1021.3,1017.4,NA,2,19.3,29,No,No
2014-03-10,Albury,14.9,34.5,0,NA,NA,E,28,ESE,SSE,7,11,62,29,1022.1,1018.8,NA,NA,20.8,32.3,No,No
2014-03-11,Albury,18.6,34.3,0,NA,NA,WNW,50,NA,NNW,0,19,59,27,1021.2,1017.2,4,NA,22.5,33.2,No,Yes
2014-03-12,Albury,19,30.1,2.8,NA,NA,NW,31,SSE,WNW,6,19,90,33,1017.9,1015.2,8,1,20,29.1,Yes,No
2014-03-13,Albury,12.1,29.1,0,NA,NA,SSW,20,NA,SSE,0,11,77,42,1018.8,1015.3,NA,NA,15.4,27.5,No,No
2014-03-14,Albury,14.4,31.9,0,NA,NA,NNW,37,NA,NNW,0,24,68,18,1015.5,1011.7,NA,NA,18.9,31,No,No
2014-03-15,Albury,12.6,31,0,NA,NA,NNW,63,SSE,NW,6,24,59,28,1009.8,1004.5,NA,8,17.7,28.8,No,Yes
2014-03-16,Albury,13,20,2.6,NA,NA,WNW,48,WNW,W,24,26,70,38,1007.9,1008,NA,8,14.4,19.2,Yes,No
2014-03-17,Albury,9.4,25.1,0,NA,NA,NW,37,SE,NW,7,13,77,47,1016.4,1015.1,8,8,14.9,23.2,No,No
2014-03-18,Albury,12.8,27.8,0,NA,NA,WNW,31,S,W,4,19,87,42,1020.4,1019.7,6,1,17,25.2,No,No
2014-03-19,Albury,9.9,29.5,0,NA,NA,SSW,28,NA,SE,0,13,70,25,1025.1,1022.7,NA,NA,16.5,27.4,No,No
2014-03-20,Albury,10.3,32.5,0,NA,NA,SE,24,NA,S,0,9,59,31,1025.6,1020.6,NA,1,16,30.4,No,No
2014-03-21,Albury,16,30.8,0,NA,NA,NNW,72,ENE,NNW,13,35,54,56,1019.1,1015.1,NA,8,23.8,23.5,No,Yes
2014-03-22,Albury,14,25.5,4.4,NA,NA,W,24,NA,W,0,15,85,30,1017.1,1016.2,NA,NA,18,23.9,Yes,No
2014-03-23,Albury,8.6,23.2,0,NA,NA,W,35,NA,NW,0,15,81,33,1017.6,1015.7,NA,NA,13.5,22.5,No,No
2014-03-24,Albury,10.6,20.7,0,NA,NA,NE,24,S,NNE,7,9,78,49,1017.3,1017,NA,4,13.8,19.9,No,Yes
2014-03-25,Albury,13.8,27.3,2.4,NA,NA,SE,31,SSE,SSE,9,20,79,45,1021.1,1019.6,3,NA,17.2,26.3,Yes,No
2014-03-26,Albury,14.4,21.9,0,NA,NA,SE,24,W,SSE,2,9,83,78,1023.8,1021.4,8,8,17.4,21.2,No,Yes
2014-03-27,Albury,17.4,26.2,16.6,NA,NA,SE,28,ENE,N,9,15,100,68,1018.7,1016.1,8,8,18.3,23.4,Yes,No
2014-03-28,Albury,17.6,25.8,0.4,NA,NA,W,20,SE,SE,6,7,92,56,1016.1,1013.1,8,1,19.2,25.2,No,No
2014-03-29,Albury,14.6,26.7,0,NA,NA,WNW,19,SE,W,6,11,81,60,1016.9,1015.5,NA,NA,17.7,24.1,No,No
2014-03-30,Albury,13.8,19.7,0.4,NA,NA,SSE,22,SE,ESE,6,9,86,98,1020.4,1020.8,5,8,18.3,17.1,No,Yes
2014-03-31,Albury,11.6,26.7,9.2,NA,NA,SSE,19,SW,SSE,2,7,100,50,1021.8,1018.8,8,NA,14.9,25.6,Yes,No
2014-04-01,Albury,14.6,28.3,0,NA,NA,SSE,19,NA,SE,0,11,90,51,1019.8,1016.7,1,NA,17.2,27.2,No,No
2014-04-02,Albury,13.8,28.5,0,NA,NA,E,24,WNW,ESE,2,9,86,46,1017.2,1014.2,NA,NA,17.7,27.5,No,Yes
2014-04-03,Albury,17.6,21.6,1.6,NA,NA,WSW,17,NA,SE,0,9,94,81,1016.7,1016.9,8,8,19.1,21,Yes,Yes
2014-04-04,Albury,14.9,19.6,9,NA,NA,SE,48,SSE,SE,11,9,95,88,1019,1017.7,8,8,14.9,17.7,Yes,Yes
2014-04-05,Albury,14.5,23.3,16.8,NA,NA,SSE,30,S,SSE,9,9,100,67,1020.3,1018.9,8,7,16,21.3,Yes,No
2014-04-06,Albury,11.5,25.2,0,NA,NA,ESE,19,SE,S,9,6,65,43,1023.1,1020.8,NA,NA,17.9,24.2,No,No
2014-04-07,Albury,12.8,24.9,0,NA,NA,E,30,S,ENE,6,7,79,41,1025.3,1021.2,5,1,16.5,24.1,No,No
2014-04-08,Albury,12.4,25,0,NA,NA,ENE,22,SE,ESE,6,9,78,48,1023.2,1018.8,NA,5,16.6,23.7,No,Yes
2014-04-09,Albury,15.8,18.2,5,NA,NA,SE,20,SSE,S,9,7,96,85,1021.2,1018.4,8,8,16.1,17.9,Yes,Yes
2014-04-10,Albury,15.7,17.6,12.4,NA,NA,E,20,ESE,E,11,13,100,100,1015.2,1010.5,8,8,16.5,17.3,Yes,Yes
2014-04-11,Albury,16.4,24,66.2,NA,NA,SSW,30,S,W,7,15,100,68,1007.2,1005.8,8,8,17.5,23.7,Yes,No
2014-04-12,Albury,10.9,23.8,0.4,NA,NA,SSW,44,S,SSE,6,17,69,46,1015.2,1014.7,NA,NA,17.1,23.4,No,No
2014-04-13,Albury,12.1,23.9,0,NA,NA,SSE,28,SSE,WSW,11,15,61,48,1019.4,1016.3,NA,NA,16.8,23.3,No,No
2014-04-14,Albury,13,21,0,NA,NA,SE,30,ESE,SE,17,15,57,43,1021.6,1019.2,NA,NA,16.2,20.6,No,No
2014-04-15,Albury,8.2,22.4,0,NA,NA,SSE,50,S,S,6,11,63,41,1023,1019.6,NA,NA,13.7,21.1,No,No
2014-04-16,Albury,8.7,21.8,0,NA,NA,WNW,22,S,W,4,13,73,47,1021.8,1018.8,NA,NA,14.2,21.2,No,No
2014-04-17,Albury,7,22.4,0,NA,NA,WNW,24,ENE,W,4,9,75,47,1022,1019.3,NA,NA,13.9,21.9,No,No
2014-04-18,Albury,7.9,21.5,0,NA,NA,W,37,NA,W,0,19,89,57,1018.4,1014.3,8,8,12.6,20.2,No,No
2014-04-19,Albury,4.3,18.1,0.4,NA,NA,SSW,30,SSE,W,7,13,70,47,1019.8,1016.7,NA,1,10.4,17.5,No,No
2014-04-20,Albury,3.8,16.4,0,NA,NA,SW,24,NA,SW,0,17,86,49,1020.2,1018.1,4,7,10.6,15,No,No
2014-04-21,Albury,4,17.4,0,NA,NA,SW,17,E,SSE,7,9,80,55,1022.8,1019.6,NA,NA,10,16.3,No,No
2014-04-22,Albury,8.2,22.2,0,NA,NA,NE,28,ESE,NE,2,19,78,48,1019.3,1015,NA,1,13.3,21.7,No,Yes
2014-04-23,Albury,12.3,22.5,1.6,NA,NA,NE,31,ESE,N,6,13,82,52,1017.3,1013.9,3,1,16.6,21.8,Yes,No
2014-04-24,Albury,9.2,20.9,0,NA,NA,WNW,33,NA,WNW,0,17,78,56,1016.1,1015.4,NA,6,14.2,18.6,No,No
2014-04-25,Albury,5.3,22.5,0,NA,NA,NNW,22,S,NNE,2,11,71,51,1021.6,1015.4,NA,1,11.2,22.4,No,No
2014-04-26,Albury,11.1,22.8,0,NA,NA,W,41,NA,WNW,0,24,90,46,1014.9,1012.5,7,1,14.7,22.1,No,No
2014-04-27,Albury,5.3,21.1,0,NA,NA,NNE,19,E,NNE,2,11,73,57,1022.4,1020.5,NA,NA,12.6,20.3,No,No
2014-04-28,Albury,7.8,22.9,0,NA,NA,SSE,20,SE,NE,6,9,84,60,1024.3,1019.7,5,NA,12.1,21.3,No,No
2014-04-29,Albury,10.4,22.6,0,NA,NA,W,52,NA,NNE,0,13,94,65,1016.3,1009.7,8,8,14.8,22.2,No,Yes
2014-04-30,Albury,10.5,18.1,15,NA,NA,WNW,28,WNW,W,17,11,89,58,1016.2,1015.7,8,2,11.9,17.4,Yes,No
2014-05-01,Albury,5.5,17.3,0,NA,NA,NNW,24,NA,NW,0,6,72,58,1018.4,1014,NA,5,10.9,16.1,No,No
2014-05-02,Albury,5.1,14.5,0,NA,NA,NNW,26,SE,NNE,6,11,83,52,1008.4,1002.3,8,8,8.5,14.1,No,Yes
